type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
住宅竊盜,112,1001,臺北市,南港區
住宅竊盜,112,1001,新竹市,東區
住宅竊盜,112,1001,臺中市,北區
住宅竊盜,112,1001,新北市,蘆洲區
住宅竊盜,112,1001,新北市,板橋區
住宅竊盜,112,1001,臺北市,南港區
住宅竊盜,112,1002,臺中市,太平區
住宅竊盜,112,1002,新北市,新店區
住宅竊盜,112,1002,新北市,板橋區
住宅竊盜,112,1002,雲林縣,口湖鄉
住宅竊盜,112,1003,新北市,板橋區
住宅竊盜,112,1003,新北市,鶯歌區
住宅竊盜,112,1003,金門縣,金城鎮
住宅竊盜,112,1003,新北市,新店區
住宅竊盜,112,1003,新竹縣,新豐鄉
住宅竊盜,112,1003,新竹市,香山區
住宅竊盜,112,1003,新北市,中和區
住宅竊盜,112,1003,雲林縣,四湖鄉
住宅竊盜,112,1003,南投縣,草屯鎮
住宅竊盜,112,1003,桃園市,中壢區
住宅竊盜,112,1004,雲林縣,水林鄉
住宅竊盜,112,1004,新北市,中和區
住宅竊盜,112,1004,苗栗縣,公館鄉
住宅竊盜,112,1004,臺南市,柳營區
住宅竊盜,112,1004,臺北市,內湖區
住宅竊盜,112,1005,新北市,中和區
住宅竊盜,112,1006,金門縣,金城鎮
住宅竊盜,112,1006,南投縣,南投市
住宅竊盜,112,1006,臺南市,白河區
住宅竊盜,112,1007,苗栗縣,頭份市
住宅竊盜,112,1007,南投縣,南投市
住宅竊盜,112,1007,雲林縣,四湖鄉
住宅竊盜,112,1007,臺中市,南屯區
住宅竊盜,112,1008,新北市,三峽區
住宅竊盜,112,1008,臺北市,南港區
住宅竊盜,112,1008,桃園市,觀音區
住宅竊盜,112,1009,南投縣,草屯鎮
住宅竊盜,112,1009,金門縣,金城鎮
住宅竊盜,112,1009,南投縣,名間鄉
住宅竊盜,112,1009,雲林縣,水林鄉
住宅竊盜,112,1009,臺中市,北區
住宅竊盜,112,1009,南投縣,埔里鎮
住宅竊盜,112,1010,新北市,永和區
住宅竊盜,112,1010,新北市,瑞芳區
住宅竊盜,112,1010,苗栗縣,苗栗市
住宅竊盜,112,1010,彰化縣,福興鄉
住宅竊盜,112,1010,花蓮縣,吉安鄉
住宅竊盜,112,1010,南投縣,埔里鎮
住宅竊盜,112,1011,新竹縣,竹東鎮
住宅竊盜,112,1011,桃園市,大園區
住宅竊盜,112,1011,臺北市,南港區
住宅竊盜,112,1011,桃園市,大園區
住宅竊盜,112,1012,新北市,板橋區
住宅竊盜,112,1012,桃園市,大園區
住宅竊盜,112,1012,臺中市,北屯區
住宅竊盜,112,1012,新北市,泰山區
住宅竊盜,112,1012,雲林縣,斗南鎮
住宅竊盜,112,1013,新北市,瑞芳區
住宅竊盜,112,1013,臺北市,信義區
住宅竊盜,112,1013,臺北市,大安區
住宅竊盜,112,1013,桃園市,桃園區
住宅竊盜,112,1014,臺中市,北區
住宅竊盜,112,1014,臺南市,玉井區
住宅竊盜,112,1014,新北市,蘆洲區
住宅竊盜,112,1014,苗栗縣,後龍鎮
住宅竊盜,112,1014,臺北市,北投區
住宅竊盜,112,1014,新竹市,東區
住宅竊盜,112,1015,新北市,樹林區
住宅竊盜,112,1015,高雄市,六龜區
住宅竊盜,112,1015,新北市,新莊區
住宅竊盜,112,1015,新北市,五股區
住宅竊盜,112,1016,新北市,新店區
住宅竊盜,112,1016,新北市,中和區
住宅竊盜,112,1016,臺北市,大安區
住宅竊盜,112,1016,新北市,土城區
住宅竊盜,112,1016,新北市,板橋區
住宅竊盜,112,1017,新北市,泰山區
住宅竊盜,112,1017,南投縣,草屯鎮
住宅竊盜,112,1017,彰化縣,溪州鄉
住宅竊盜,112,1017,苗栗縣,苗栗市
住宅竊盜,112,1017,雲林縣,虎尾鎮
住宅竊盜,112,1017,新北市,金山區
住宅竊盜,112,1017,新北市,鶯歌區
住宅竊盜,112,1017,新北市,五股區
住宅竊盜,112,1018,臺南市,北區
住宅竊盜,112,1018,新北市,樹林區
住宅竊盜,112,1019,臺北市,南港區
住宅竊盜,112,1019,臺北市,內湖區
住宅竊盜,112,1019,新北市,三峽區
住宅竊盜,112,1019,金門縣,金沙鎮
住宅竊盜,112,1019,臺中市,神岡區
住宅竊盜,112,1019,新北市,泰山區
住宅竊盜,112,1020,臺北市,南港區
住宅竊盜,112,1020,臺北市,萬華區
住宅竊盜,112,1020,臺中市,太平區
住宅竊盜,112,1020,苗栗縣,竹南鎮
住宅竊盜,112,1021,新北市,新莊區
住宅竊盜,112,1021,高雄市,六龜區
住宅竊盜,112,1021,臺南市,將軍區
住宅竊盜,112,1021,新北市,汐止區
住宅竊盜,112,1021,桃園市,蘆竹區
住宅竊盜,112,1021,臺東縣,臺東市
住宅竊盜,112,1021,金門縣,金寧鄉
住宅竊盜,112,1022,臺北市,內湖區
住宅竊盜,112,1022,臺中市,和平區
住宅竊盜,112,1022,新北市,三重區
住宅竊盜,112,1022,臺中市,南區
住宅竊盜,112,1022,臺南市,學甲區
住宅竊盜,112,1022,苗栗縣,三義鄉
住宅竊盜,112,1023,新北市,新店區
住宅竊盜,112,1023,新竹縣,湖口鄉
住宅竊盜,112,1023,臺東縣,鹿野鄉
住宅竊盜,112,1023,苗栗縣,苗栗市
住宅竊盜,112,1023,新北市,蘆洲區
住宅竊盜,112,1023,苗栗縣,苗栗市
住宅竊盜,112,1023,新竹市,東區
住宅竊盜,112,1024,雲林縣,臺西鄉
住宅竊盜,112,1024,新北市,樹林區
住宅竊盜,112,1024,臺北市,內湖區
住宅竊盜,112,1024,新北市,泰山區
住宅竊盜,112,1024,新北市,新莊區
住宅竊盜,112,1024,新北市,新莊區
住宅竊盜,112,1024,基隆市,中山區
住宅竊盜,112,1025,臺中市,龍井區
住宅竊盜,112,1025,臺南市,將軍區
住宅竊盜,112,1025,基隆市,安樂區
住宅竊盜,112,1025,雲林縣,斗六市
住宅竊盜,112,1025,雲林縣,北港鎮
住宅竊盜,112,1025,基隆市,仁愛區
住宅竊盜,112,1025,苗栗縣,造橋鄉
住宅竊盜,112,1026,苗栗縣,苗栗市
住宅竊盜,112,1026,臺南市,白河區
住宅竊盜,112,1027,臺東縣,鹿野鄉
住宅竊盜,112,1027,新北市,中和區
住宅竊盜,112,1027,花蓮縣,花蓮市
住宅竊盜,112,1027,臺南市,後壁區
住宅竊盜,112,1028,基隆市,信義區
住宅竊盜,112,1028,彰化縣,鹿港鎮
住宅竊盜,112,1028,苗栗縣,公館鄉
住宅竊盜,112,1028,南投縣,南投市
住宅竊盜,112,1029,雲林縣,虎尾鎮
住宅竊盜,112,1029,臺北市,南港區
住宅竊盜,112,1029,臺南市,安平區
住宅竊盜,112,1029,臺北市,南港區
住宅竊盜,112,1029,臺北市,信義區
住宅竊盜,112,1029,苗栗縣,卓蘭鎮
住宅竊盜,112,1030,臺北市,南港區
住宅竊盜,112,1030,桃園市,觀音區
住宅竊盜,112,1030,新北市,新莊區
住宅竊盜,112,1031,新北市,鶯歌區
住宅竊盜,112,1031,新北市,中和區
住宅竊盜,112,1031,南投縣,仁愛鄉
住宅竊盜,112,1031,新北市,中和區
住宅竊盜,112,1101,臺南市,將軍區
住宅竊盜,112,1101,新北市,林口區
住宅竊盜,112,1101,臺北市,中正區
住宅竊盜,112,1101,基隆市,安樂區
住宅竊盜,112,1101,新北市,三重區
住宅竊盜,112,1101,臺北市,北投區
住宅竊盜,112,1102,新北市,土城區
住宅竊盜,112,1102,新北市,樹林區
住宅竊盜,112,1102,臺北市,萬華區
住宅竊盜,112,1102,臺南市,新市區
住宅竊盜,112,1103,新北市,鶯歌區
住宅竊盜,112,1104,新北市,中和區
住宅竊盜,112,1104,臺南市,安平區
住宅竊盜,112,1104,雲林縣,麥寮鄉
住宅竊盜,112,1105,南投縣,埔里鎮
住宅竊盜,112,1105,新北市,中和區
住宅竊盜,112,1105,新北市,中和區
住宅竊盜,112,1105,南投縣,埔里鎮
住宅竊盜,112,1105,南投縣,草屯鎮
住宅竊盜,112,1105,新北市,板橋區
