type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
住宅竊盜,108,1001,台北市,大安區
住宅竊盜,108,1001,新北市,汐止區
住宅竊盜,108,1001,雲林縣,斗六市
住宅竊盜,108,1001,台南市,安南區
住宅竊盜,108,1001,台南市,北區
住宅竊盜,108,1001,雲林縣,斗六市
住宅竊盜,108,1001,新北市,三重區
住宅竊盜,108,1002,新北市,中和區
住宅竊盜,108,1002,新北市,三峽區
住宅竊盜,108,1002,新北市,汐止區
住宅竊盜,108,1002,台北市,信義區
住宅竊盜,108,1002,桃園市,八德區
住宅竊盜,108,1003,新北市,中和區
住宅竊盜,108,1003,新竹縣,新豐鄉
住宅竊盜,108,1003,宜蘭縣,三星鄉
住宅竊盜,108,1003,基隆市,暖暖區
住宅竊盜,108,1004,新北市,永和區
住宅竊盜,108,1004,台中市,大雅區
住宅竊盜,108,1005,南投縣,草屯鎮
住宅竊盜,108,1005,新北市,板橋區
住宅竊盜,108,1005,南投縣,埔里鎮
住宅竊盜,108,1005,台北市,中山區
住宅竊盜,108,1005,台北市,中山區
住宅竊盜,108,1006,基隆市,中山區
住宅竊盜,108,1006,嘉義市,西區
住宅竊盜,108,1007,新北市,板橋區
住宅竊盜,108,1007,雲林縣,斗六市
住宅竊盜,108,1007,基隆市,中正區
住宅竊盜,108,1007,花蓮縣,花蓮市
住宅竊盜,108,1007,台北市,大安區
住宅竊盜,108,1007,雲林縣,斗六市
住宅竊盜,108,1007,新北市,三重區
住宅竊盜,108,1008,新竹縣,新豐鄉
住宅竊盜,108,1008,台南市,官田區
住宅竊盜,108,1008,金門縣,金寧鄉
住宅竊盜,108,1008,台南市,下營區
住宅竊盜,108,1008,台南市,學甲區
住宅竊盜,108,1009,台南市,東區
住宅竊盜,108,1009,基隆市,中山區
住宅竊盜,108,1009,台北市,文山區
住宅竊盜,108,1009,雲林縣,斗六市
住宅竊盜,108,1009,雲林縣,斗六市
住宅竊盜,108,1009,台中市,豐原區
住宅竊盜,108,1010,新北市,中和區
住宅竊盜,108,1010,台南市,佳里區
住宅竊盜,108,1010,南投縣,南投市
住宅竊盜,108,1010,新竹縣,新豐鄉
住宅竊盜,108,1010,高雄市,美濃區
住宅竊盜,108,1010,雲林縣,斗六市
住宅竊盜,108,1010,桃園市,龜山區
住宅竊盜,108,1010,新竹縣,新豐鄉
住宅竊盜,108,1010,台南市,北區
住宅竊盜,108,1010,新北市,三重區
住宅竊盜,108,1011,台南市,關廟區
住宅竊盜,108,1011,澎湖縣,西嶼鄉
住宅竊盜,108,1011,台南市,安定區
住宅竊盜,108,1011,基隆市,仁愛區
住宅竊盜,108,1011,新北市,萬里區
住宅竊盜,108,1012,澎湖縣,馬公市
住宅竊盜,108,1012,新北市,五股區
住宅竊盜,108,1012,雲林縣,斗南鎮
住宅竊盜,108,1012,台北市,大安區
住宅竊盜,108,1012,新竹縣,新豐鄉
住宅竊盜,108,1012,台北市,士林區
住宅竊盜,108,1012,新北市,三重區
住宅竊盜,108,1012,新北市,汐止區
住宅竊盜,108,1012,台南市,官田區
住宅竊盜,108,1013,台南市,永康區
住宅竊盜,108,1013,南投縣,南投市
住宅竊盜,108,1013,南投縣,埔里鎮
住宅竊盜,108,1013,花蓮縣,秀林鄉
住宅竊盜,108,1014,新北市,新店區
住宅竊盜,108,1014,新北市,永和區
住宅竊盜,108,1014,台南市,後壁區
住宅竊盜,108,1014,台北市,中山區
住宅竊盜,108,1014,南投縣,魚池鄉
住宅竊盜,108,1014,台北市,內湖區
住宅竊盜,108,1014,南投縣,鹿谷鄉
住宅竊盜,108,1014,苗栗縣,後龍鎮
住宅竊盜,108,1014,苗栗縣,後龍鎮
住宅竊盜,108,1014,台南市,官田區
住宅竊盜,108,1014,新北市,汐止區
住宅竊盜,108,1014,新竹縣,尖石鄉
住宅竊盜,108,1015,雲林縣,斗六市
住宅竊盜,108,1015,台北市,萬華區
住宅竊盜,108,1015,嘉義縣,竹崎鄉
住宅竊盜,108,1015,台北市,南港區
住宅竊盜,108,1015,苗栗縣,通霄鎮
住宅竊盜,108,1015,新北市,三重區
住宅竊盜,108,1015,南投縣,南投市
住宅竊盜,108,1015,苗栗縣,通霄鎮
住宅竊盜,108,1016,台北市,大安區
住宅竊盜,108,1016,新北市,板橋區
住宅竊盜,108,1016,台南市,東區
住宅竊盜,108,1016,嘉義市,東區
住宅竊盜,108,1016,南投縣,埔里鎮
住宅竊盜,108,1016,新北市,三重區
住宅竊盜,108,1016,澎湖縣,馬公市
住宅竊盜,108,1017,台中市,神岡區
住宅竊盜,108,1017,苗栗縣,後龍鎮
住宅竊盜,108,1017,雲林縣,虎尾鎮
住宅竊盜,108,1017,台北市,大安區
住宅竊盜,108,1017,彰化縣,彰化市
住宅竊盜,108,1017,新北市,五股區
住宅竊盜,108,1017,南投縣,名間鄉
住宅竊盜,108,1017,新北市,蘆洲區
住宅竊盜,108,1017,新竹縣,橫山鄉
住宅竊盜,108,1018,雲林縣,斗六市
住宅竊盜,108,1018,金門縣,金湖鎮
住宅竊盜,108,1018,台北市,中山區
住宅竊盜,108,1018,台中市,西屯區
住宅竊盜,108,1018,新竹縣,橫山鄉
住宅竊盜,108,1018,新北市,中和區
住宅竊盜,108,1018,新北市,蘆洲區
住宅竊盜,108,1018,台北市,中山區
住宅竊盜,108,1019,台南市,新營區
住宅竊盜,108,1019,雲林縣,口湖鄉
住宅竊盜,108,1019,台中市,南區
住宅竊盜,108,1020,基隆市,信義區
住宅竊盜,108,1020,新北市,永和區
住宅竊盜,108,1021,苗栗縣,後龍鎮
住宅竊盜,108,1021,台北市,中正區
住宅竊盜,108,1021,台南市,麻豆區
住宅竊盜,108,1022,新北市,五股區
住宅竊盜,108,1022,雲林縣,斗六市
住宅竊盜,108,1022,雲林縣,虎尾鎮
住宅竊盜,108,1022,台南市,新營區
住宅竊盜,108,1023,台南市,新營區
住宅竊盜,108,1024,花蓮縣,壽豐鄉
住宅竊盜,108,1024,台北市,文山區
住宅竊盜,108,1024,澎湖縣,馬公市
住宅竊盜,108,1024,台中市,南區
住宅竊盜,108,1024,彰化縣,鹿港鎮
住宅竊盜,108,1024,台中市,北區
住宅竊盜,108,1024,屏東縣,枋寮鄉
住宅竊盜,108,1024,連江縣,北竿鄉
住宅竊盜,108,1024,台北市,中正區
住宅竊盜,108,1024,台南市,安定區
住宅竊盜,108,1025,台南市,新營區
住宅竊盜,108,1025,屏東縣,東港鎮
住宅竊盜,108,1025,宜蘭縣,員山鄉
住宅竊盜,108,1025,桃園市,桃園區
住宅竊盜,108,1025,台南市,南區
住宅竊盜,108,1026,台北市,士林區
住宅竊盜,108,1026,台中市,北屯區
住宅竊盜,108,1026,台南市,歸仁區
住宅竊盜,108,1026,新北市,蘆洲區
住宅竊盜,108,1027,新北市,蘆洲區
住宅竊盜,108,1027,台南市,北區
住宅竊盜,108,1027,新竹縣,新豐鄉
住宅竊盜,108,1028,苗栗縣,頭份市
住宅竊盜,108,1028,苗栗縣,苗栗市
住宅竊盜,108,1028,新北市,新莊區
住宅竊盜,108,1028,高雄市,苓雅區
住宅竊盜,108,1029,雲林縣,虎尾鎮
住宅竊盜,108,1029,台南市,北區
住宅竊盜,108,1029,雲林縣,莿桐鄉
住宅竊盜,108,1029,新北市,淡水區
住宅竊盜,108,1029,雲林縣,北港鎮
住宅竊盜,108,1029,台北市,中山區
住宅竊盜,108,1029,澎湖縣,馬公市
住宅竊盜,108,1029,南投縣,草屯鎮
住宅竊盜,108,1030,基隆市,中正區
住宅竊盜,108,1030,台南市,七股區
住宅竊盜,108,1030,新北市,萬里區
住宅竊盜,108,1030,嘉義市,東區
住宅竊盜,108,1030,新北市,三峽區
住宅竊盜,108,1030,台中市,北區
住宅竊盜,108,1030,澎湖縣,馬公市
住宅竊盜,108,1030,新竹縣,新埔鎮
住宅竊盜,108,1031,台東縣,台東市
住宅竊盜,108,1031,花蓮縣,花蓮市
住宅竊盜,108,1031,花蓮縣,花蓮市
住宅竊盜,108,1031,基隆市,暖暖區
住宅竊盜,108,1031,新北市,三重區
住宅竊盜,108,1031,南投縣,名間鄉
住宅竊盜,108,1031,新北市,新店區
住宅竊盜,108,1101,台北市,南港區
住宅竊盜,108,1101,台南市,七股區
住宅竊盜,108,1101,新竹縣,新埔鎮
住宅竊盜,108,1101,新竹縣,橫山鄉
住宅竊盜,108,1101,台南市,北區
住宅竊盜,108,1101,屏東縣,屏東市
住宅竊盜,108,1102,新北市,樹林區
住宅竊盜,108,1102,新竹縣,橫山鄉
住宅竊盜,108,1102,雲林縣,虎尾鎮
住宅竊盜,108,1102,台南市,學甲區
住宅竊盜,108,1102,新北市,八里區
住宅竊盜,108,1103,台南市,善化區
住宅竊盜,108,1103,台中市,北屯區
住宅竊盜,108,1103,新竹縣,竹東鎮
住宅竊盜,108,1104,雲林縣,莿桐鄉
住宅竊盜,108,1104,台南市,南區
住宅竊盜,108,1104,新竹市,東區
住宅竊盜,108,1104,新北市,土城區
住宅竊盜,108,1104,台南市,南化區
住宅竊盜,108,1104,桃園市,桃園區
住宅竊盜,108,1104,新北市,新店區
住宅竊盜,108,1105,宜蘭縣,三星鄉
住宅竊盜,108,1105,新北市,三重區
住宅竊盜,108,1105,新北市,三重區
住宅竊盜,108,1105,台北市,文山區
住宅竊盜,108,1106,新北市,新莊區
住宅竊盜,108,1106,台中市,后里區
住宅竊盜,108,1106,台北市,士林區
住宅竊盜,108,1107,彰化縣,埔心鄉
住宅竊盜,108,1107,新竹縣,湖口鄉
住宅竊盜,108,1107,嘉義市,西區
住宅竊盜,108,1107,屏東縣,新園鄉
住宅竊盜,108,1107,台北市,中正區
住宅竊盜,108,1107,台北市,大安區
住宅竊盜,108,1108,新北市,新店區
住宅竊盜,108,1108,新北市,三重區
住宅竊盜,108,1108,澎湖縣,馬公市
住宅竊盜,108,1108,雲林縣,斗六市
住宅竊盜,108,1108,台南市,南區
住宅竊盜,108,1108,新北市,中和區
住宅竊盜,108,1108,新竹市,香山區
住宅竊盜,108,1109,新北市,三重區
住宅竊盜,108,1109,新北市,土城區
住宅竊盜,108,1110,台南市,安平區
住宅竊盜,108,1110,台中市,大雅區
住宅竊盜,108,1110,台中市,豐原區
住宅竊盜,108,1110,桃園市,龜山區
住宅竊盜,108,1110,彰化縣,伸港鄉
住宅竊盜,108,1110,新竹縣,新豐鄉
住宅竊盜,108,1110,桃園市,龍潭區
住宅竊盜,108,1110,澎湖縣,馬公市
住宅竊盜,108,1110,台北市,內湖區
住宅竊盜,108,1111,台南市,東區
住宅竊盜,108,1111,台南市,安平區
住宅竊盜,108,1111,新北市,三重區
住宅竊盜,108,1111,彰化縣,和美鎮
住宅竊盜,108,1111,台中市,北區
住宅竊盜,108,1111,台南市,北區
住宅竊盜,108,1111,台南市,新營區
住宅竊盜,108,1112,台北市,萬華區
住宅竊盜,108,1112,桃園市,龍潭區
住宅竊盜,108,1112,新北市,板橋區
住宅竊盜,108,1112,台中市,北區
住宅竊盜,108,1112,基隆市,中正區
住宅竊盜,108,1113,新北市,中和區
住宅竊盜,108,1113,新北市,土城區
住宅竊盜,108,1113,雲林縣,虎尾鎮
住宅竊盜,108,1113,台北市,大安區
住宅竊盜,108,1113,台南市,仁德區
住宅竊盜,108,1113,花蓮縣,花蓮市
住宅竊盜,108,1113,台南市,白河區
住宅竊盜,108,1113,台中市,北區
住宅竊盜,108,1114,台北市,內湖區
住宅竊盜,108,1115,新北市,三重區
住宅竊盜,108,1115,台中市,北區
住宅竊盜,108,1115,新北市,永和區
住宅竊盜,108,1115,新北市,三重區
住宅竊盜,108,1115,台南市,安平區
住宅竊盜,108,1116,台南市,中西區
住宅竊盜,108,1116,台南市,東區
住宅竊盜,108,1116,屏東縣,春日鄉
住宅竊盜,108,1116,桃園市,蘆竹區
住宅竊盜,108,1116,新北市,板橋區
住宅竊盜,108,1116,台北市,內湖區
住宅竊盜,108,1116,台北市,士林區
住宅竊盜,108,1117,台南市,南區
住宅竊盜,108,1117,新北市,三峽區
住宅竊盜,108,1117,雲林縣,斗南鎮
住宅竊盜,108,1118,新北市,三重區
住宅竊盜,108,1118,澎湖縣,西嶼鄉
住宅竊盜,108,1119,屏東縣,來義鄉
住宅竊盜,108,1119,雲林縣,斗六市
住宅竊盜,108,1120,雲林縣,斗六市
住宅竊盜,108,1120,新北市,三重區
住宅竊盜,108,1120,金門縣,烈嶼鄉
住宅竊盜,108,1120,新竹縣,竹東鎮
住宅竊盜,108,1120,新北市,樹林區
住宅竊盜,108,1121,基隆市,安樂區
住宅竊盜,108,1121,高雄市,鼓山區
住宅竊盜,108,1121,台北市,信義區
住宅竊盜,108,1121,台北市,萬華區
住宅竊盜,108,1121,新北市,三重區
住宅竊盜,108,1121,台北市,文山區
住宅竊盜,108,1122,新北市,中和區
住宅竊盜,108,1122,新北市,中和區
住宅竊盜,108,1122,桃園市,觀音區
住宅竊盜,108,1122,新北市,土城區
住宅竊盜,108,1122,屏東縣,春日鄉
住宅竊盜,108,1122,台北市,中山區
住宅竊盜,108,1122,新北市,中和區
住宅竊盜,108,1122,台中市,北區
住宅竊盜,108,1123,新竹市,東區
住宅竊盜,108,1123,台南市,歸仁區
住宅竊盜,108,1123,花蓮縣,花蓮市
住宅竊盜,108,1123,宜蘭縣,宜蘭市
住宅竊盜,108,1123,新竹縣,北埔鄉
住宅竊盜,108,1124,基隆市,暖暖區
住宅竊盜,108,1124,基隆市,中山區
住宅竊盜,108,1124,南投縣,草屯鎮
住宅竊盜,108,1124,雲林縣,褒忠鄉
住宅竊盜,108,1125,基隆市,中正區
住宅竊盜,108,1125,新北市,三重區
住宅竊盜,108,1125,新竹市,香山區
住宅竊盜,108,1126,台北市,文山區
住宅竊盜,108,1126,桃園市,蘆竹區
住宅竊盜,108,1126,宜蘭縣,員山鄉
住宅竊盜,108,1127,台南市,北區
住宅竊盜,108,1128,金門縣,金湖鎮
住宅竊盜,108,1128,彰化縣,花壇鄉
住宅竊盜,108,1128,新北市,三重區
住宅竊盜,108,1128,台北市,大安區
住宅竊盜,108,1128,台南市,後壁區
住宅竊盜,108,1129,新北市,三重區
住宅竊盜,108,1130,南投縣,埔里鎮
住宅竊盜,108,1130,苗栗縣,竹南鎮
住宅竊盜,108,1130,新北市,三重區
住宅竊盜,108,1130,屏東縣,九如鄉
住宅竊盜,108,1201,台北市,大同區
住宅竊盜,108,1202,南投縣,草屯鎮
住宅竊盜,108,1202,新北市,土城區
住宅竊盜,108,1203,台北市,大安區
住宅竊盜,108,1203,台南市,南區
住宅竊盜,108,1203,新北市,三重區
住宅竊盜,108,1203,基隆市,信義區
住宅竊盜,108,1204,新北市,三重區
住宅竊盜,108,1204,台北市,文山區
住宅竊盜,108,1204,台北市,中山區
住宅竊盜,108,1206,台中市,神岡區
住宅竊盜,108,1206,台中市,潭子區
住宅竊盜,108,1206,台中市,豐原區
住宅竊盜,108,1206,基隆市,七堵區
住宅竊盜,108,1206,台北市,大安區
住宅竊盜,108,1206,台北市,萬華區
住宅竊盜,108,1207,台中市,北區
住宅竊盜,108,1208,台南市,下營區
住宅竊盜,108,1208,金門縣,金寧鄉
住宅竊盜,108,1209,新竹縣,新埔鎮
住宅竊盜,108,1210,台北市,中正區
住宅竊盜,108,1211,台南市,後壁區
