type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
住宅竊盜,107,401,基隆市,中正區
住宅竊盜,107,401,桃園市,蘆竹區
住宅竊盜,107,401,新北市,淡水區
住宅竊盜,107,401,台南市,關廟區
住宅竊盜,107,401,桃園市,中壢區
住宅竊盜,107,401,苗栗縣,竹南鎮
住宅竊盜,107,401,南投縣,鹿谷鄉
住宅竊盜,107,402,新竹市,香山區
住宅竊盜,107,402,桃園市,桃園區
住宅竊盜,107,402,新北市,樹林區
住宅竊盜,107,402,台北市,士林區
住宅竊盜,107,402,新竹縣,竹東鎮
住宅竊盜,107,402,台北市,萬華區
住宅竊盜,107,402,嘉義縣,六腳鄉
住宅竊盜,107,402,高雄市,鳳山區
住宅竊盜,107,403,澎湖縣,西嶼鄉
住宅竊盜,107,403,台北市,南港區
住宅竊盜,107,403,嘉義縣,朴子市
住宅竊盜,107,403,苗栗縣,苑裡鎮
住宅竊盜,107,403,桃園市,龍潭區
住宅竊盜,107,403,高雄市,鳳山區
住宅竊盜,107,403,高雄市,旗山區
住宅竊盜,107,403,台中市,北區
住宅竊盜,107,403,新北市,板橋區
住宅竊盜,107,404,新北市,汐止區
住宅竊盜,107,404,苗栗縣,苑裡鎮
住宅竊盜,107,404,新北市,淡水區
住宅竊盜,107,404,新北市,汐止區
住宅竊盜,107,404,宜蘭縣,員山鄉
住宅竊盜,107,404,新北市,鶯歌區
住宅竊盜,107,404,台中市,北屯區
住宅竊盜,107,404,新竹縣,湖口鄉
住宅竊盜,107,404,高雄市,美濃區
住宅竊盜,107,404,台南市,山上區
住宅竊盜,107,404,高雄市,鳳山區
住宅竊盜,107,404,苗栗縣,頭份市
住宅竊盜,107,404,台南市,歸仁區
住宅竊盜,107,405,台北市,萬華區
住宅竊盜,107,405,新北市,林口區
住宅竊盜,107,405,新北市,新莊區
住宅竊盜,107,405,南投縣,南投市
住宅竊盜,107,405,新北市,汐止區
住宅竊盜,107,405,基隆市,七堵區
住宅竊盜,107,405,南投縣,竹山鎮
住宅竊盜,107,405,台北市,文山區
住宅竊盜,107,405,苗栗縣,南庄鄉
