type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
住宅竊盜,111,1001,新北市,三重區
住宅竊盜,111,1001,新北市,板橋區
住宅竊盜,111,1001,臺北市,士林區
住宅竊盜,111,1001,桃園市,大園區
住宅竊盜,111,1002,苗栗縣,竹南鎮
住宅竊盜,111,1002,新北市,新莊區
住宅竊盜,111,1002,臺中市,北屯區
住宅竊盜,111,1003,苗栗縣,三灣鄉
住宅竊盜,111,1003,臺中市,沙鹿區
住宅竊盜,111,1003,高雄市,楠梓區
住宅竊盜,111,1003,苗栗縣,公館鄉
住宅竊盜,111,1003,桃園市,大園區
住宅竊盜,111,1004,基隆市,安樂區
住宅竊盜,111,1004,新北市,石門區
住宅竊盜,111,1004,基隆市,仁愛區
住宅竊盜,111,1004,臺北市,中正區
住宅竊盜,111,1004,臺中市,太平區
住宅竊盜,111,1004,高雄市,鹽埕區
住宅竊盜,111,1004,桃園市,觀音區
住宅竊盜,111,1004,新北市,三峽區
住宅竊盜,111,1004,新北市,土城區
住宅竊盜,111,1005,新北市,永和區
住宅竊盜,111,1005,桃園市,觀音區
住宅竊盜,111,1005,桃園市,桃園區
住宅竊盜,111,1005,桃園市,楊梅區
住宅竊盜,111,1005,臺北市,士林區
住宅竊盜,111,1005,桃園市,桃園區
住宅竊盜,111,1005,新北市,林口區
住宅竊盜,111,1005,南投縣,埔里鎮
住宅竊盜,111,1006,新北市,土城區
住宅竊盜,111,1006,苗栗縣,頭份市
住宅竊盜,111,1006,臺北市,士林區
住宅竊盜,111,1006,新北市,新店區
住宅竊盜,111,1006,雲林縣,北港鎮
住宅竊盜,111,1006,桃園市,八德區
住宅竊盜,111,1007,彰化縣,北斗鎮
住宅竊盜,111,1007,新北市,蘆洲區
住宅竊盜,111,1007,新北市,新莊區
住宅竊盜,111,1007,桃園市,楊梅區
住宅竊盜,111,1007,桃園市,桃園區
住宅竊盜,111,1008,雲林縣,崙背鄉
住宅竊盜,111,1008,桃園市,桃園區
住宅竊盜,111,1008,新北市,板橋區
住宅竊盜,111,1008,苗栗縣,後龍鎮
住宅竊盜,111,1008,新北市,三重區
住宅竊盜,111,1008,金門縣,金沙鎮
住宅竊盜,111,1009,臺北市,中山區
住宅竊盜,111,1009,新北市,三重區
住宅竊盜,111,1009,新竹縣,竹東鎮
住宅竊盜,111,1009,新北市,樹林區
住宅竊盜,111,1009,金門縣,金湖鎮
住宅竊盜,111,1009,臺北市,士林區
住宅竊盜,111,1009,臺中市,龍井區
住宅竊盜,111,1010,桃園市,八德區
住宅竊盜,111,1010,雲林縣,四湖鄉
住宅竊盜,111,1010,新北市,中和區
住宅竊盜,111,1010,金門縣,金沙鎮
住宅竊盜,111,1010,新北市,板橋區
住宅竊盜,111,1010,雲林縣,麥寮鄉
住宅竊盜,111,1010,桃園市,八德區
住宅竊盜,111,1010,新北市,三重區
住宅竊盜,111,1011,臺北市,中山區
住宅竊盜,111,1011,南投縣,名間鄉
住宅竊盜,111,1011,臺中市,西區
住宅竊盜,111,1011,基隆市,信義區
住宅竊盜,111,1011,臺南市,玉井區
住宅竊盜,111,1011,臺南市,白河區
住宅竊盜,111,1011,高雄市,左營區
住宅竊盜,111,1011,南投縣,草屯鎮
住宅竊盜,111,1011,金門縣,金城鎮
住宅竊盜,111,1011,臺北市,北投區
住宅竊盜,111,1011,雲林縣,莿桐鄉
住宅竊盜,111,1011,苗栗縣,造橋鄉
住宅竊盜,111,1011,苗栗縣,竹南鎮
住宅竊盜,111,1012,彰化縣,竹塘鄉
住宅竊盜,111,1012,新竹市,東區
住宅竊盜,111,1012,雲林縣,麥寮鄉
住宅竊盜,111,1012,臺南市,左鎮區
住宅竊盜,111,1012,基隆市,信義區
住宅竊盜,111,1013,新北市,永和區
住宅竊盜,111,1013,澎湖縣,馬公市
住宅竊盜,111,1013,新北市,三重區
住宅竊盜,111,1013,南投縣,草屯鎮
住宅竊盜,111,1013,新北市,三重區
住宅竊盜,111,1014,新北市,中和區
住宅竊盜,111,1014,臺南市,北區
住宅竊盜,111,1014,新北市,新莊區
住宅竊盜,111,1014,苗栗縣,後龍鎮
住宅竊盜,111,1015,臺中市,烏日區
住宅竊盜,111,1015,南投縣,草屯鎮
住宅竊盜,111,1015,臺中市,北屯區
住宅竊盜,111,1015,基隆市,安樂區
住宅竊盜,111,1015,臺北市,內湖區
住宅竊盜,111,1015,新北市,新莊區
住宅竊盜,111,1016,南投縣,埔里鎮
住宅竊盜,111,1016,南投縣,埔里鎮
住宅竊盜,111,1017,苗栗縣,頭份市
住宅竊盜,111,1017,苗栗縣,後龍鎮
住宅竊盜,111,1017,新北市,中和區
住宅竊盜,111,1017,新北市,三重區
住宅竊盜,111,1017,宜蘭縣,壯圍鄉
住宅竊盜,111,1017,雲林縣,麥寮鄉
住宅竊盜,111,1017,新竹縣,湖口鄉
住宅竊盜,111,1017,南投縣,埔里鎮
住宅竊盜,111,1017,新北市,中和區
住宅竊盜,111,1018,南投縣,南投市
住宅竊盜,111,1018,澎湖縣,湖西鄉
住宅竊盜,111,1018,南投縣,埔里鎮
住宅竊盜,111,1018,南投縣,埔里鎮
住宅竊盜,111,1018,雲林縣,麥寮鄉
住宅竊盜,111,1019,新北市,板橋區
住宅竊盜,111,1019,南投縣,草屯鎮
住宅竊盜,111,1019,南投縣,草屯鎮
住宅竊盜,111,1019,南投縣,草屯鎮
住宅竊盜,111,1019,苗栗縣,南庄鄉
住宅竊盜,111,1019,彰化縣,芳苑鄉
住宅竊盜,111,1019,南投縣,草屯鎮
住宅竊盜,111,1019,臺東縣,鹿野鄉
住宅竊盜,111,1019,彰化縣,彰化市
住宅竊盜,111,1019,基隆市,安樂區
住宅竊盜,111,1019,新北市,新莊區
住宅竊盜,111,1019,臺北市,文山區
住宅竊盜,111,1019,南投縣,草屯鎮
住宅竊盜,111,1020,新竹縣,關西鎮
住宅竊盜,111,1020,臺中市,西屯區
住宅竊盜,111,1020,新竹縣,竹北市
住宅竊盜,111,1020,臺中市,西區
住宅竊盜,111,1021,桃園市,桃園區
住宅竊盜,111,1021,彰化縣,鹿港鎮
住宅竊盜,111,1021,彰化縣,溪州鄉
住宅竊盜,111,1021,新竹縣,竹北市
住宅竊盜,111,1021,桃園市,桃園區
住宅竊盜,111,1022,基隆市,暖暖區
住宅竊盜,111,1022,臺北市,內湖區
住宅竊盜,111,1022,南投縣,草屯鎮
住宅竊盜,111,1022,基隆市,安樂區
住宅竊盜,111,1022,桃園市,龜山區
住宅竊盜,111,1023,雲林縣,四湖鄉
住宅竊盜,111,1023,新北市,新莊區
住宅竊盜,111,1023,新北市,三峽區
住宅竊盜,111,1023,新北市,三重區
住宅竊盜,111,1023,臺北市,士林區
住宅竊盜,111,1023,嘉義市,東區
住宅竊盜,111,1023,桃園市,大溪區
